person_id,timestamp,x,y
personFlow2.0,34.2,265.988,149.28
personFlow2.1,34.2,267.48,166.749
personFlow2.2,34.2,267.48,176.906
personFlow2.3,34.2,268.154,187.731
personFlow1.1,34.25,277.272,188.609
personFlow1.2,34.25,266.94,186.414
personFlow1.3,34.25,266.84,172.598
personFlow2.0,34.25,265.919,149.28
personFlow2.1,34.25,267.48,166.69
personFlow2.2,34.25,267.48,176.846
personFlow2.3,34.25,268.105,187.728
personFlow1.1,34.3,277.337,188.609
personFlow1.2,34.3,266.94,186.48
personFlow1.3,34.3,266.84,172.658
personFlow2.0,34.3,265.86,149.28
personFlow2.1,34.3,267.48,166.635
personFlow2.2,34.3,267.48,176.783
personFlow2.3,34.3,268.056,187.725
personFlow1.1,34.35,277.41,188.609
personFlow1.2,34.35,266.94,186.554
personFlow1.3,34.35,266.84,172.719
personFlow2.0,34.35,265.791,149.28
personFlow2.1,34.35,267.48,166.579
personFlow2.2,34.35,267.48,176.723
personFlow2.3,34.35,267.998,187.722
personFlow1.1,34.4,277.484,188.609
personFlow1.2,34.4,266.94,186.629
personFlow1.3,34.4,266.84,172.789
personFlow2.0,34.4,265.725,149.28
personFlow2.1,34.4,267.48,166.529
personFlow2.2,34.4,267.48,176.669
personFlow2.3,34.4,267.94,187.718
personFlow1.1,34.45,277.56,188.609
personFlow1.2,34.45,266.94,186.702
personFlow1.3,34.45,266.84,172.851
personFlow2.0,34.45,265.661,149.28
personFlow2.1,34.45,267.48,166.468
personFlow2.2,34.45,267.48,176.608
personFlow2.3,34.45,267.885,187.715
personFlow1.1,34.5,277.626,188.609
personFlow1.2,34.5,266.94,186.772
personFlow1.3,34.5,266.84,172.913
personFlow2.0,34.5,265.595,149.28
personFlow2.1,34.5,267.48,166.417
personFlow2.2,34.5,267.48,176.556
personFlow2.3,34.5,267.836,187.712
personFlow1.1,34.55,277.689,188.609
personFlow1.2,34.55,266.94,186.836
personFlow1.3,34.55,266.84,172.971
personFlow2.0,34.55,265.523,149.28
personFlow2.1,34.55,267.48,166.359
personFlow2.2,34.55,267.48,176.492
personFlow2.3,34.55,267.778,187.708
personFlow1.1,34.6,277.764,188.61
personFlow1.2,34.6,266.94,186.9
personFlow1.3,34.6,266.84,173.036
personFlow2.0,34.6,265.457,149.28
personFlow2.1,34.6,267.48,166.3
personFlow2.2,34.6,267.48,176.428
personFlow2.3,34.6,267.724,187.705
personFlow1.1,34.65,277.83,188.61
personFlow1.2,34.65,266.94,186.968
personFlow1.3,34.65,266.84,173.105
personFlow2.0,34.65,265.386,149.28
personFlow2.1,34.65,267.48,166.245
personFlow2.2,34.65,267.48,176.374
personFlow2.3,34.65,267.671,187.701
personFlow1.1,34.7,277.898,188.61
personFlow1.2,34.7,266.94,187.03
personFlow1.3,34.7,266.84,173.165
personFlow2.0,34.7,265.32,149.28
personFlow2.1,34.7,267.48,166.188
personFlow2.2,34.7,267.48,176.31
personFlow2.3,34.7,267.612,187.698
personFlow1.1,34.75,277.962,188.61
personFlow1.2,34.75,266.94,187.094
personFlow1.3,34.75,266.84,173.236
personFlow2.0,34.75,265.255,149.28
personFlow2.1,34.75,267.48,166.138
personFlow2.2,34.75,267.48,176.246
personFlow2.3,34.75,267.556,187.694
personFlow1.1,34.8,278.023,188.61
personFlow1.2,34.8,266.94,187.168
personFlow1.3,34.8,266.84,173.304
personFlow2.0,34.8,265.188,149.28
personFlow2.1,34.8,267.48,166.085
personFlow2.2,34.8,267.48,176.185
personFlow2.3,34.8,267.506,187.691
personFlow1.1,34.85,278.087,188.61
personFlow1.2,34.85,266.94,187.242
personFlow1.3,34.85,266.84,173.371
personFlow2.0,34.85,265.126,149.28
personFlow2.1,34.85,267.48,166.032
personFlow2.2,34.85,267.48,176.121
personFlow2.3,34.85,267.455,187.688
personFlow1.1,34.9,278.156,188.61
personFlow1.2,34.9,266.94,187.316
personFlow1.3,34.9,266.84,173.43
personFlow2.0,34.9,265.058,149.28
personFlow2.1,34.9,267.48,165.982
personFlow2.2,34.9,267.48,176.068
personFlow2.3,34.9,267.396,187.684
personFlow1.1,34.95,278.218,188.61
personFlow1.2,34.95,266.94,187.39
personFlow1.3,34.95,266.84,173.49
personFlow2.0,34.95,264.995,149.28
personFlow2.1,34.95,267.48,165.922
personFlow2.2,34.95,267.48,176.005
personFlow2.3,34.95,267.344,187.681
personFlow1.1,35,278.29,188.611
personFlow1.2,35,266.94,187.46
personFlow1.3,35,266.84,173.549
personFlow2.0,35,264.934,149.28
personFlow2.1,35,267.48,165.863
personFlow2.2,35,267.48,175.949
personFlow2.3,35,267.297,187.678
personFlow1.1,35.05,278.355,188.611
personFlow1.2,35.05,266.94,187.534
personFlow1.3,35.05,266.84,173.606
personFlow2.0,35.05,264.863,149.28
personFlow2.1,35.05,267.48,165.811
personFlow2.2,35.05,267.48,175.89
personFlow2.3,35.05,267.246,187.675
personFlow1.1,35.1,278.424,188.611
personFlow1.2,35.1,266.94,187.602
personFlow1.3,35.1,266.84,173.674
personFlow2.0,35.1,264.801,149.28
personFlow2.1,35.1,267.48,165.759
personFlow2.2,35.1,267.48,175.837
personFlow2.3,35.1,267.19,187.672
personFlow1.1,35.15,278.49,188.611
personFlow1.2,35.15,266.94,187.672
personFlow1.3,35.15,266.84,173.735
personFlow2.0,35.15,264.736,149.28
personFlow2.1,35.15,267.48,165.701
personFlow2.2,35.15,267.48,175.777
personFlow2.3,35.15,267.58,188.059
personFlow1.1,35.2,278.565,188.611
personFlow1.2,35.2,266.94,187.738
personFlow1.3,35.2,266.84,173.802
personFlow2.0,35.2,264.676,149.28
personFlow2.1,35.2,267.48,165.65
personFlow2.2,35.2,267.48,175.713
personFlow2.3,35.2,267.58,188.005
personFlow1.1,35.25,278.637,188.611
personFlow1.2,35.25,266.94,187.802
personFlow1.3,35.25,266.84,173.861
personFlow2.0,35.25,264.607,149.28
personFlow2.1,35.25,267.48,165.6
personFlow2.2,35.25,267.48,175.657
personFlow2.3,35.25,267.58,187.951
personFlow1.1,35.3,278.713,188.611
personFlow1.2,35.3,266.94,187.863
personFlow1.3,35.3,266.84,173.925
personFlow2.0,35.3,264.549,149.28
personFlow2.1,35.3,267.48,165.547
personFlow2.2,35.3,267.48,175.602
personFlow2.3,35.3,267.58,187.894
personFlow1.1,35.35,278.783,188.611
personFlow1.2,35.35,266.94,187.936
personFlow1.3,35.35,266.84,173.984
personFlow2.0,35.35,264.49,149.28
personFlow2.1,35.35,267.48,165.497
personFlow2.2,35.35,267.48,175.543
personFlow2.3,35.35,267.58,187.838
personFlow1.1,35.4,278.854,188.612
personFlow1.2,35.4,266.94,188.005
personFlow1.3,35.4,266.84,174.056
personFlow2.0,35.4,264.422,149.28
personFlow2.1,35.4,267.48,165.439
personFlow2.2,35.4,267.48,175.484
personFlow2.3,35.4,267.58,187.779
personFlow1.1,35.45,278.924,188.612
personFlow1.2,35.45,266.94,188.069
personFlow1.3,35.45,266.84,174.118
personFlow2.0,35.45,264.357,149.28
personFlow2.1,35.45,267.48,165.385
personFlow2.2,35.45,267.48,175.423
personFlow2.3,35.45,267.58,187.724
personFlow1.1,35.5,278.986,188.612
personFlow1.2,35.5,267.178,188.312
personFlow1.3,35.5,266.84,174.186
personFlow2.0,35.5,264.293,149.28
personFlow2.1,35.5,267.48,165.327
personFlow2.2,35.5,267.48,175.367
personFlow2.3,35.5,267.58,187.67
personFlow1.1,35.55,279.06,188.612
personFlow1.2,35.55,267.245,188.316
personFlow1.3,35.55,266.84,174.247
personFlow2.0,35.55,264.23,149.28
personFlow2.1,35.55,267.48,165.272
personFlow2.2,35.55,267.48,175.306
personFlow2.3,35.55,267.58,187.614
personFlow1.1,35.6,279.128,188.612
personFlow1.2,35.6,267.318,188.321
personFlow1.3,35.6,266.84,174.315
personFlow2.0,35.6,264.168,149.28
personFlow2.1,35.6,267.48,165.213
personFlow2.2,35.6,267.48,175.25
personFlow2.3,35.6,267.58,187.557
personFlow1.1,35.65,279.197,188.612
personFlow1.2,35.65,267.384,188.325
personFlow1.3,35.65,266.84,174.382
personFlow2.0,35.65,264.107,149.28
personFlow2.1,35.65,267.48,165.163
personFlow2.2,35.65,267.48,175.185
personFlow2.3,35.65,267.58,187.498
personFlow1.1,35.7,279.266,188.612
personFlow1.2,35.7,267.451,188.329
personFlow1.3,35.7,266.84,174.45
personFlow2.0,35.7,264.039,149.28
personFlow2.1,35.7,267.48,165.109
personFlow2.2,35.7,267.48,175.123
personFlow2.3,35.7,267.58,187.439
personFlow1.1,35.75,279.332,188.612
personFlow1.2,35.75,267.514,188.333
personFlow1.3,35.75,266.84,174.513
personFlow2.0,35.75,263.968,149.28
personFlow2.1,35.75,267.48,165.048
personFlow2.2,35.75,267.48,175.061
personFlow2.3,35.75,267.58,187.383
personFlow1.1,35.8,279.4,188.613
personFlow1.2,35.8,267.589,188.338
personFlow1.3,35.8,266.84,174.582
personFlow2.0,35.8,263.898,149.28
personFlow2.1,35.8,267.48,164.987
personFlow2.2,35.8,267.48,175.003
personFlow2.3,35.8,267.58,187.331
personFlow1.1,35.85,279.469,188.613
personFlow1.2,35.85,267.65,188.341
personFlow1.3,35.85,266.84,174.652
personFlow2.0,35.85,263.834,149.28
personFlow2.1,35.85,267.48,164.931
personFlow2.2,35.85,267.48,174.951
personFlow2.3,35.85,267.58,187.275
personFlow1.1,35.9,279.54,188.613
personFlow1.2,35.9,267.715,188.345
personFlow1.3,35.9,266.84,174.714
personFlow2.0,35.9,263.772,149.28
personFlow2.1,35.9,267.48,164.881
personFlow2.2,35.9,267.48,174.886
personFlow2.3,35.9,267.58,187.22
personFlow1.1,35.95,279.601,188.613
personFlow1.2,35.95,267.79,188.35
personFlow1.3,35.95,266.84,174.785
personFlow2.0,35.95,263.71,149.28
personFlow2.1,35.95,267.48,164.82
personFlow2.2,35.95,267.48,174.833
personFlow2.3,35.95,267.58,187.171
personFlow1.1,36,279.665,188.613
personFlow1.2,36,267.861,188.354
personFlow1.3,36,266.84,174.843
personFlow2.0,36,263.652,149.28
personFlow2.1,36,267.48,164.766
personFlow2.2,36,267.48,174.77
personFlow2.3,36,267.58,187.116
personFlow1.1,36.05,279.729,188.613
personFlow1.2,36.05,267.935,188.359
personFlow1.3,36.05,266.84,174.908
personFlow2.0,36.05,263.593,149.28
personFlow2.1,36.05,267.48,164.716
personFlow2.2,36.05,267.48,174.707
personFlow2.3,36.05,267.58,187.067
personFlow1.1,36.1,279.791,188.613
personFlow1.2,36.1,268.004,188.363
personFlow1.3,36.1,266.84,174.975
personFlow2.0,36.1,263.527,149.28
personFlow2.1,36.1,267.48,164.657
personFlow2.2,36.1,267.48,174.654
personFlow2.3,36.1,267.58,187.009
personFlow1.1,36.15,279.864,188.613
personFlow1.2,36.15,268.076,188.368
personFlow1.3,36.15,266.84,175.035
personFlow2.0,36.15,263.457,149.28
personFlow2.1,36.15,267.48,164.599
personFlow2.2,36.15,267.48,174.598
personFlow2.3,36.15,267.58,186.957
personFlow1.1,36.2,279.933,188.614
personFlow1.2,36.2,268.149,188.372
personFlow1.3,36.2,266.84,175.102
personFlow2.0,36.2,263.395,149.28
personFlow2.1,36.2,267.48,164.546
personFlow2.2,36.2,267.48,174.534
personFlow2.3,36.2,267.58,186.904
personFlow1.1,36.25,279.999,188.614
personFlow1.2,36.25,268.219,188.376
personFlow1.3,36.25,266.84,175.171
personFlow2.0,36.25,263.327,149.28
personFlow2.1,36.25,267.48,164.494
personFlow2.2,36.25,267.48,174.478
personFlow2.3,36.25,267.58,186.85
personFlow1.1,36.3,280.064,188.614
personFlow1.2,36.3,268.285,188.381
personFlow1.3,36.3,266.84,175.241
personFlow2.0,36.3,263.257,149.28
personFlow2.1,36.3,267.48,164.433
personFlow2.2,36.3,267.48,174.424
personFlow2.3,36.3,267.58,186.792
personFlow1.1,36.35,280.131,188.614
personFlow1.2,36.35,268.347,188.384
personFlow1.3,36.35,266.84,175.302
personFlow2.0,36.35,263.187,149.28
personFlow2.1,36.35,267.48,164.383
personFlow2.2,36.35,267.48,174.37
personFlow2.3,36.35,267.58,186.74
personFlow1.1,36.4,280.204,188.614
personFlow1.2,36.4,268.41,188.388
personFlow1.3,36.4,266.84,175.361
personFlow2.0,36.4,263.128,149.28
personFlow2.1,36.4,267.48,164.326
personFlow2.2,36.4,267.48,174.316
personFlow2.3,36.4,267.58,186.688
personFlow1.1,36.45,280.28,188.614
personFlow1.2,36.45,268.48,188.393
personFlow1.3,36.45,266.84,175.421
personFlow2.0,36.45,263.064,149.28
personFlow2.1,36.45,267.48,164.277
personFlow2.2,36.45,267.48,174.264
personFlow2.3,36.45,267.58,186.638
personFlow1.1,36.5,280.347,188.614
personFlow1.2,36.5,268.555,188.397
personFlow1.3,36.5,266.84,175.478
personFlow2.0,36.5,263.001,149.28
personFlow2.1,36.5,267.48,164.226
personFlow2.2,36.5,267.48,174.201
personFlow2.3,36.5,267.58,186.584
personFlow1.1,36.55,280.409,188.614
personFlow1.2,36.55,268.621,188.401
personFlow1.3,36.55,266.84,175.546
personFlow2.0,36.55,262.936,149.28
personFlow2.1,36.55,267.48,164.171
personFlow2.2,36.55,267.48,174.136
personFlow2.3,36.55,267.58,186.528
personFlow1.1,36.6,280.479,188.615
personFlow1.2,36.6,268.695,188.406
personFlow1.3,36.6,266.84,175.615
personFlow2.0,36.6,262.877,149.28
personFlow2.1,36.6,267.48,164.116
personFlow2.2,36.6,267.48,174.074
personFlow2.3,36.6,267.58,186.475
personFlow1.1,36.65,280.548,188.615
personFlow1.2,36.65,268.767,188.41
personFlow1.3,36.65,266.84,175.678
personFlow2.0,36.65,262.807,149.28
personFlow2.1,36.65,267.48,164.058
personFlow2.2,36.65,267.48,174.017
personFlow2.3,36.65,267.58,186.421
personFlow1.1,36.7,280.612,188.615
personFlow1.2,36.7,268.837,188.415
personFlow1.3,36.7,266.84,175.744
personFlow2.0,36.7,262.744,149.28
personFlow2.1,36.7,267.48,164.004
personFlow2.2,36.7,267.48,173.964
personFlow2.3,36.7,267.58,186.369
personFlow1.1,36.75,280.687,188.615
personFlow1.2,36.75,268.912,188.419
personFlow1.3,36.75,266.84,175.806
personFlow2.0,36.75,262.685,149.28
personFlow2.1,36.75,267.48,163.943
personFlow2.2,36.75,267.48,173.909
personFlow2.3,36.75,267.58,186.316
personFlow1.1,36.8,280.757,188.615
personFlow1.2,36.8,268.982,188.424
personFlow1.3,36.8,266.84,175.877
personFlow2.0,36.8,262.616,149.28
personFlow2.1,36.8,267.48,163.888
personFlow2.2,36.8,267.48,173.854
personFlow2.3,36.8,267.58,186.264
personFlow1.1,36.85,280.828,188.615
personFlow1.2,36.85,269.05,188.428
personFlow1.3,36.85,266.84,175.935
personFlow2.0,36.85,262.553,149.28
personFlow2.1,36.85,267.48,163.834
personFlow2.2,36.85,267.48,173.791
personFlow2.3,36.85,267.58,186.212
personFlow1.1,36.9,280.889,188.615
personFlow1.2,36.9,269.12,188.432
personFlow1.3,36.9,266.84,175.996
personFlow2.0,36.9,262.481,149.28
personFlow2.1,36.9,267.48,163.774
personFlow2.2,36.9,267.48,173.733
personFlow2.3,36.9,267.58,186.157
personFlow1.1,36.95,280.954,188.615
personFlow1.2,36.95,269.183,188.436
personFlow1.3,36.95,266.84,176.054
personFlow2.0,36.95,262.413,149.28
personFlow2.1,36.95,267.48,163.716
personFlow2.2,36.95,267.48,173.67
personFlow2.3,36.95,267.58,186.104
personFlow1.1,37,281.029,188.616
personFlow1.2,37,269.252,188.44
personFlow1.3,37,266.84,176.12
personFlow2.0,37,262.344,149.28
personFlow2.1,37,267.48,163.665
personFlow2.2,37,267.48,173.611
personFlow2.3,37,267.58,186.054
personFlow1.1,37.05,281.093,188.616
personFlow1.2,37.05,269.323,188.445
personFlow1.3,37.05,266.84,176.18
personFlow2.0,37.05,262.272,149.28
personFlow2.1,37.05,267.48,163.615
personFlow2.2,37.05,267.48,173.549
personFlow2.3,37.05,267.58,186.002
personFlow1.1,37.1,281.156,188.616
personFlow1.2,37.1,269.393,188.449
personFlow1.3,37.1,266.84,176.243
personFlow2.0,37.1,262.205,149.28
personFlow2.1,37.1,267.48,163.556
personFlow2.2,37.1,267.48,173.496
personFlow2.3,37.1,267.58,185.942
personFlow1.1,37.15,281.222,188.616
personFlow1.2,37.15,269.457,188.453
personFlow1.3,37.15,266.84,176.303
personFlow2.0,37.15,262.145,149.28
personFlow2.1,37.15,267.48,163.506
personFlow2.2,37.15,267.48,173.437
personFlow2.3,37.15,267.58,185.892
personFlow1.1,37.2,281.295,188.616
personFlow1.2,37.2,269.521,188.457
personFlow1.3,37.2,266.84,176.37
personFlow2.0,37.2,262.073,149.28
personFlow2.1,37.2,267.48,163.449
personFlow2.2,37.2,267.48,173.372
personFlow2.3,37.2,267.58,185.833
personFlow1.1,37.25,281.356,188.616
personFlow1.2,37.25,269.59,188.461
personFlow1.3,37.25,266.84,176.434
personFlow2.0,37.25,262.002,149.28
personFlow2.1,37.25,267.48,163.397
personFlow2.2,37.25,267.48,173.311
personFlow2.3,37.25,267.58,185.783
personFlow1.1,37.3,281.43,188.616
personFlow1.2,37.3,269.651,188.465
personFlow1.3,37.3,266.84,176.497
personFlow2.0,37.3,261.93,149.28
personFlow2.1,37.3,267.48,163.343
personFlow2.2,37.3,267.48,173.257
personFlow2.3,37.3,267.58,185.729
personFlow1.1,37.35,281.495,188.616
personFlow1.2,37.35,269.711,188.469
personFlow1.3,37.35,266.84,176.568
personFlow2.0,37.35,261.865,149.28
personFlow2.1,37.35,267.48,163.283
personFlow2.2,37.35,267.48,173.197
personFlow2.3,37.35,267.58,185.673
personFlow1.1,37.4,281.558,188.617
personFlow1.2,37.4,269.783,188.473
personFlow1.3,37.4,266.84,176.629
personFlow2.0,37.4,261.803,149.28
personFlow2.1,37.4,267.48,163.229
personFlow2.2,37.4,267.48,173.135
personFlow2.3,37.4,267.58,185.619
personFlow1.1,37.45,281.621,188.617
personFlow1.2,37.45,269.846,188.477
personFlow1.3,37.45,266.84,176.695
personFlow2.0,37.45,261.741,149.28
personFlow2.1,37.45,267.48,163.172
personFlow2.2,37.45,267.48,173.071
personFlow2.3,37.45,267.58,185.567
personFlow1.1,37.5,281.683,188.617
personFlow1.2,37.5,269.907,188.481
personFlow1.3,37.5,266.84,176.754
personFlow2.0,37.5,261.669,149.28
personFlow2.1,37.5,267.48,163.116
personFlow2.2,37.5,267.48,173.017
personFlow2.3,37.5,267.58,185.511
personFlow1.1,37.55,281.745,188.617
personFlow1.2,37.55,269.976,188.485
personFlow1.3,37.55,266.84,176.821
personFlow2.0,37.55,261.604,149.28
personFlow2.1,37.55,267.48,163.063
personFlow2.2,37.55,267.48,172.954
personFlow2.3,37.55,267.58,185.458
personFlow1.1,37.6,281.809,188.617
personFlow1.2,37.6,270.043,188.489
personFlow1.3,37.6,266.84,176.887
personFlow2.0,37.6,261.54,149.28
personFlow2.1,37.6,267.48,163.002
personFlow2.2,37.6,267.48,172.902
personFlow2.3,37.6,267.58,185.407
personFlow1.1,37.65,281.873,188.617
personFlow1.2,37.65,270.116,188.494
personFlow1.3,37.65,266.84,176.95
personFlow2.0,37.65,261.47,149.28
personFlow2.1,37.65,267.48,162.941
personFlow2.2,37.65,267.48,172.837
personFlow2.3,37.65,267.58,185.355
personFlow1.1,37.7,281.934,188.617
personFlow1.2,37.7,270.187,188.498
personFlow1.3,37.7,266.84,177.015
personFlow2.1,37.7,267.48,162.889
personFlow2.2,37.7,267.48,172.783
personFlow2.3,37.7,267.58,185.297
personFlow1.1,37.75,282.009,188.617
personFlow1.2,37.75,270.255,188.502
personFlow1.3,37.75,266.84,177.08
personFlow2.1,37.75,267.48,162.84
personFlow2.2,37.75,267.48,172.723
personFlow2.3,37.75,267.58,185.248
personFlow1.1,37.8,282.078,188.618
personFlow1.2,37.8,270.318,188.506
personFlow1.3,37.8,266.84,177.144
personFlow2.1,37.8,267.48,162.786
personFlow2.2,37.8,267.48,172.66
personFlow2.3,37.8,267.58,185.197
personFlow1.1,37.85,282.152,188.618
personFlow1.2,37.85,270.383,188.51
personFlow1.3,37.85,266.84,177.213
personFlow2.1,37.85,267.48,162.727
personFlow2.2,37.85,267.48,172.605
personFlow2.3,37.85,267.58,185.142
personFlow1.1,37.9,282.226,188.618
personFlow1.2,37.9,270.448,188.514
personFlow1.3,37.9,266.84,177.283
personFlow2.1,37.9,267.48,162.674
personFlow2.2,37.9,267.48,172.552
personFlow2.3,37.9,267.58,185.094
personFlow1.1,37.95,282.292,188.618
personFlow1.2,37.95,270.514,188.518
personFlow1.3,37.95,266.84,177.34
personFlow2.1,37.95,267.48,162.621
personFlow2.2,37.95,267.48,172.493
personFlow2.3,37.95,267.58,185.036
personFlow1.1,38,282.367,188.618
personFlow1.2,38,270.577,188.522
personFlow1.3,38,266.84,177.405
personFlow2.1,38,267.48,162.567
personFlow2.2,38,267.48,172.436
personFlow2.3,38,267.58,184.985
personFlow1.1,38.05,282.429,188.618
personFlow1.2,38.05,270.647,188.527
personFlow1.3,38.05,266.84,177.471
personFlow2.1,38.05,267.48,162.508
personFlow2.2,38.05,267.48,172.374
personFlow2.3,38.05,267.58,184.93
personFlow1.1,38.1,282.49,188.618
personFlow1.2,38.1,270.713,188.531
personFlow1.3,38.1,266.84,177.533
personFlow2.1,38.1,267.48,162.455
personFlow2.2,38.1,267.48,172.311
personFlow2.3,38.1,267.58,184.876
personFlow1.1,38.15,282.556,188.618
personFlow1.2,38.15,270.774,188.534
personFlow1.3,38.15,266.84,177.603
personFlow2.1,38.15,267.48,162.404
personFlow2.2,38.15,267.48,172.248
personFlow2.3,38.15,267.58,184.827
personFlow1.1,38.2,282.618,188.619
personFlow1.2,38.2,270.847,188.539
personFlow1.3,38.2,266.84,177.667
personFlow2.1,38.2,267.48,162.344
personFlow2.2,38.2,267.48,172.19
personFlow2.3,38.2,267.58,184.777
personFlow1.1,38.25,282.685,188.619
personFlow1.2,38.25,270.916,188.543
personFlow1.3,38.25,266.84,177.727
personFlow2.1,38.25,267.48,162.282
personFlow2.2,38.25,267.48,172.132
personFlow2.3,38.25,267.58,184.727
personFlow1.1,38.3,282.747,188.619
personFlow1.2,38.3,270.984,188.547
personFlow1.3,38.3,266.84,177.798
personFlow2.1,38.3,267.48,162.228
personFlow2.2,38.3,267.48,172.072
personFlow2.3,38.3,267.58,184.675
personFlow1.1,38.35,282.811,188.619
personFlow1.2,38.35,271.044,188.551
personFlow1.3,38.35,266.84,177.859
personFlow2.1,38.35,267.48,162.175
personFlow2.2,38.35,267.48,172.01
personFlow2.3,38.35,267.58,184.62
personFlow1.1,38.4,282.882,188.619
personFlow1.2,38.4,271.105,188.555
personFlow1.3,38.4,266.84,177.922
personFlow2.1,38.4,267.48,162.124
personFlow2.2,38.4,267.48,171.951
personFlow2.3,38.4,267.58,184.57
personFlow1.1,38.45,282.953,188.619
personFlow1.2,38.45,271.179,188.559
personFlow1.3,38.45,266.84,177.991
personFlow2.1,38.45,267.48,162.067
personFlow2.2,38.45,267.48,171.891
personFlow2.3,38.45,267.58,184.515
personFlow1.1,38.5,283.027,188.619
personFlow1.2,38.5,271.246,188.564
personFlow1.3,38.5,266.84,178.052
personFlow2.1,38.5,267.48,162.007
personFlow2.2,38.5,267.48,171.826
personFlow2.3,38.5,267.58,184.457
personFlow1.1,38.55,283.093,188.619
personFlow1.2,38.55,271.314,188.568
personFlow1.3,38.55,266.84,178.118
personFlow2.1,38.55,267.48,161.956
personFlow2.2,38.55,267.48,171.769
personFlow2.3,38.55,267.58,184.409
personFlow1.1,38.6,283.162,188.62
personFlow1.2,38.6,271.375,188.572
personFlow1.3,38.6,266.84,178.182
personFlow2.1,38.6,267.48,161.899
personFlow2.2,38.6,267.48,171.709
personFlow2.3,38.6,267.58,184.355
personFlow1.1,38.65,283.231,188.62
personFlow1.2,38.65,271.44,188.576
personFlow1.3,38.65,266.84,178.248
personFlow2.1,38.65,267.48,161.849
personFlow2.2,38.65,267.48,171.646
personFlow2.3,38.65,267.58,184.304
personFlow1.1,38.7,283.306,188.62
personFlow1.2,38.7,271.511,188.58
personFlow1.3,38.7,266.84,178.305
personFlow2.1,38.7,267.48,161.79
personFlow2.2,38.7,267.48,171.588
personFlow2.3,38.7,267.58,184.251
personFlow1.1,38.75,283.373,188.62
personFlow1.2,38.75,271.578,188.584
personFlow1.3,38.75,266.84,178.364
personFlow2.1,38.75,267.48,161.735
personFlow2.2,38.75,267.48,171.535
personFlow2.3,38.75,267.58,184.197
personFlow1.1,38.8,283.544,188.567
personFlow1.2,38.8,271.638,188.588
personFlow1.3,38.8,266.84,178.434
personFlow2.1,38.8,267.48,161.681
personFlow2.2,38.8,267.48,171.481
personFlow2.3,38.8,267.58,184.147
personFlow1.1,38.85,283.607,188.526
personFlow1.2,38.85,271.702,188.592
personFlow1.3,38.85,266.84,178.503
personFlow2.1,38.85,267.48,161.622
personFlow2.2,38.85,267.48,171.426
personFlow2.3,38.85,267.58,184.089
personFlow1.1,38.9,283.669,188.486
personFlow1.2,38.9,271.77,188.596
personFlow1.3,38.9,266.84,178.57
personFlow2.1,38.9,267.48,161.567
personFlow2.2,38.9,267.48,171.367
personFlow2.3,38.9,267.58,184.034
personFlow1.1,38.95,283.722,188.452
personFlow1.2,38.95,271.853,188.599
personFlow1.3,38.95,266.84,178.641
personFlow2.1,38.95,267.48,161.508
personFlow2.2,38.95,267.48,171.304
personFlow2.3,38.95,267.58,183.976
personFlow1.1,39,283.777,188.416
personFlow1.2,39,271.916,188.599
personFlow1.3,39,266.84,178.701
personFlow2.1,39,267.48,161.458
personFlow2.2,39,267.48,171.241
personFlow2.3,39,267.58,183.92
personFlow1.1,39.05,283.83,188.382
personFlow1.2,39.05,271.979,188.599
personFlow1.3,39.05,266.84,178.768
personFlow2.1,39.05,267.48,161.401
personFlow2.2,39.05,267.48,171.188
personFlow2.3,39.05,267.58,183.861
personFlow1.1,39.1,283.885,188.346
personFlow1.2,39.1,272.051,188.599
personFlow1.3,39.1,266.84,178.827
personFlow2.1,39.1,267.48,161.349
personFlow2.2,39.1,267.48,171.133
personFlow2.3,39.1,267.58,183.812
personFlow1.1,39.15,283.948,188.305
personFlow1.2,39.15,272.116,188.599
personFlow1.3,39.15,266.84,178.889
personFlow2.1,39.15,267.48,161.296
personFlow2.2,39.15,267.48,171.071
personFlow2.3,39.15,267.558,183.634
personFlow1.1,39.2,284,188.272
personFlow1.2,39.2,272.189,188.599
personFlow1.3,39.2,266.84,178.952
personFlow2.1,39.2,267.48,161.238
personFlow2.2,39.2,267.48,171.015
personFlow2.3,39.2,267.543,183.585
personFlow1.1,39.25,284.057,188.235
personFlow1.2,39.25,272.254,188.599
personFlow1.3,39.25,266.84,179.022
personFlow2.1,39.25,267.48,161.187
personFlow2.2,39.25,267.48,170.963
personFlow2.3,39.25,267.526,183.529
personFlow1.1,39.3,284.119,188.195
personFlow1.2,39.3,272.323,188.6
personFlow1.3,39.3,266.84,179.084
personFlow2.1,39.3,267.48,161.133
personFlow2.2,39.3,267.48,170.909
personFlow2.3,39.3,267.51,183.475
personFlow1.1,39.35,284.177,188.157
personFlow1.2,39.35,272.384,188.6
personFlow1.3,39.35,266.84,179.141
personFlow2.1,39.35,267.48,161.072
personFlow2.2,39.35,267.48,170.849
personFlow2.3,39.35,267.493,183.42
personFlow1.1,39.4,284.239,188.117
personFlow1.2,39.4,272.446,188.6
personFlow1.3,39.4,266.84,179.213
personFlow2.1,39.4,267.48,161.019
personFlow2.2,39.4,267.48,170.794
personFlow2.3,39.4,267.477,183.365
personFlow1.1,39.45,284.299,188.078
personFlow1.2,39.45,272.516,188.6
personFlow1.3,39.45,266.84,179.277
personFlow2.1,39.45,267.48,160.967
personFlow2.2,39.45,267.48,170.736
